Datetime,t2m,z,tp,g_1000,t_1000,g_500,t_500,g_200,t_200,Temp
2015-01-26,281.4391925,37063.72,0.00044153059275,0.00903417825,296.9949725,0.0044471965749999995,268.25476000000003,7.9700955e-05,219.8755725,15.791666666666666
2015-01-27,281.5089275,37063.72,0.00032827408549999996,0.00906195625,297.16247,0.0043936311,267.59853,5.457643425e-05,219.3907425,16.169166666666666
2015-01-28,280.56690249999997,37063.72,0.0001477431485,0.0083651901,297.12536,0.0041311103,267.654015,6.56875775e-05,219.2709525,17.422083333333333
2015-01-29,280.8758625,37063.72,0.0006368056505000001,0.0096217405,297.17625,0.004785505075,268.0621625,4.056305675e-05,219.21405750000002,17.120833333333334
2015-01-30,281.69248,37063.72,0.000902154095,0.01001618475,297.08189749999997,0.00444661615,267.852975,7.306714475e-05,219.8543725,16.248333333333335
2015-01-31,280.469355,37063.72,0.000414441105,0.008599933,296.9772875,0.004734178375,267.6989,6.568781125e-05,218.8882475,15.892083333333334
2015-02-01,280.72468250000003,37063.72,0.00035191477482499994,0.008524477,297.17837249999997,0.0042378269,267.47801749999996,5.95517915e-05,219.6766325,15.906666666666665
2015-02-02,281.52581,37063.72,0.00015673971912000002,0.00878094425,297.27907749999997,0.0038437139750000003,267.7098425,5.98002215e-05,219.1310125,16.7075
2015-02-03,281.5347325,37063.72,0.000202072434775,0.008544128674999998,296.9656375,0.0038346759,267.7565,5.5156646749999996e-05,219.578035,15.283333333333333
2015-02-04,281.37118250000003,37063.72,0.0001386468075,0.00904819165,297.0589275,0.003505074025,267.96144749999996,7.6135155e-05,219.480855,16.229166666666668
2015-02-05,281.6521425,37063.72,0.0004913115285,0.008951591200000001,296.99144,0.0039460357750000005,268.062875,7.6881611e-05,219.68758,16.891666666666666
2015-02-06,281.883545,37063.72,0.00050110766705,0.00945242025,297.0819,0.00420399615,267.86746,8.0696074e-05,219.6116125,17.366666666666667
2015-02-07,281.226085,37063.72,0.000378254794,0.008918672625,297.0826075,0.0041196676500000005,267.7356525,8.451007424999999e-05,220.6537175,16.495833333333334
2015-02-08,280.422905,37063.72,0.00019682443305,0.008293133575,297.2214825,0.004019336,267.8088,8.2188285e-05,220.031065,15.816666666666666
2015-02-09,280.24576,37063.72,0.000123502569775,0.0081074785,297.2285475,0.002951010825,267.88548,7.978360975e-05,219.692175,17.25125
2015-02-10,279.7901575,37063.72,0.000123452511845,0.00764827465,297.20275,0.002737743925,267.928945,6.941892125e-05,219.4858025,17.142083333333332
2015-02-11,280.711535,37063.72,5.008070675e-05,0.008667512,297.00345000000004,0.00322713,268.5166075,7.00822575e-05,219.1045075,15.162500000000001
2015-02-12,282.31961,37063.72,0.00023700890375,0.009216019374999999,296.8733975,0.004148191575,268.69259999999997,6.867269925000001e-05,219.1091025,17.154166666666665
2015-02-13,282.20937749999996,37063.72,0.000260499888,0.009495786875,297.1242975,0.004842387325,268.793655,8.732918725e-05,220.3275475,16.754166666666666
2015-02-14,281.64058,37063.72,0.0007343683352500001,0.0093338465,297.07412999999997,0.00464703095,268.70815,7.480872e-05,219.90455500000002,16.826249999999998
2015-02-15,280.99656500000003,37063.72,0.00062845892075,0.00927961775,296.9779975,0.0045670972,268.03706999999997,8.1110513e-05,220.17525,16.037916666666668
2015-02-16,281.8089675,37063.72,0.00047136913,0.009140314375,296.92076,0.004237412275,268.57667,8.177384725e-05,220.05545,17.455
2015-02-17,282.318045,37063.72,0.000104809643275,0.009000596,297.02535,0.003607976075,268.43886499999996,7.9617835e-05,219.62644500000002,16.89666666666667
2015-02-18,281.84711749999997,37063.72,0.000112156965,0.00845407875,297.183315,0.0031685069,268.8654,6.7429151e-05,219.9497925,16.675833333333333
